time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,day,month,year,day_of_week,temp_roll24,humidity_roll24,wind_roll24,AQI_roll24,AQI_roll_std24,AQI_lag24,AQI_roll3,AQI_trend_24h
2025-10-30 13:00:00,-1.337309204518556,-1.3894134764442183,-0.9336422341293448,-1.6744763364003852,-0.7947380243279573,1.1597310003493877,-1.6584183899982086,1.0665635792093708,-0.4917219406234811,0.8132718603244369,30,10,2025,3,0.07503547847375919,0.11262597209255835,0.7032898624623051,-0.6205894604845215,0.6616274164624089,0.3576826375162545,-1.589599124590516,-2.016101027514463
2025-10-30 14:00:00,-1.3536462185620213,-1.421458020336814,-0.7995320425887605,-1.487022026230122,-0.9529921789953388,1.1597310003493877,-1.6584183899982086,0.8033570469127821,-0.3457204124388269,0.6341810643599124,30,10,2025,3,0.08662014416357905,0.1318381919179534,0.6923382006989128,-0.7028216650710539,0.6629135335250776,0.3151545200785696,-1.6240087572943622,-1.9735729100767783
2025-10-30 15:00:00,-1.2969746035341336,-1.3788269874575323,-0.6534875446086681,-1.4030966146415635,-1.024134072040054,1.1382341130568037,-1.6584183899982086,0.5742661844638832,-0.3584496938748093,0.6108137264246983,30,10,2025,3,0.09814633433326313,0.14017935889795796,0.6828993517082677,-0.7832340344596914,0.6566107600496092,0.2714784753290939,-1.6584183899982086,-1.9298968653273025
2025-10-30 16:00:00,-1.2573454958360042,-1.3473470611768537,-0.4455018841134001,-1.1593760535231985,-1.000185953058473,1.0521365915051006,-1.5551894918866698,0.3788202580572849,-0.4421859979474159,0.5019148430933054,30,10,2025,3,0.11298274728827924,0.13513448144876225,0.6787813772833785,-0.8574758026158157,0.637931678916215,0.2266129438603092,-1.6240087572943622,-1.781802435746979
2025-10-30 17:00:00,-0.9768968642815614,-0.9811108969567512,-0.3067221513237719,-0.5947792926502001,-0.8838913198303392,0.836092444310875,-1.5551894918866698,0.1195664257880832,-0.3242671858725123,0.3529896896645433,30,10,2025,3,0.13039717541505116,0.12307058364606739,0.6811757055898197,-0.9278227650598558,0.6166786141528383,0.1331376067702928,-1.589599124590516,-1.6883270986569625
2025-10-30 18:00:00,-0.7713620026188458,-0.6723209405073637,-0.267567963252681,0.1492086925190824,-0.6257715163488664,0.4659583913509733,-0.6956882130570511,-0.2343541929701559,0.0588994531614555,0.0620204144341601,30,10,2025,3,0.14037945177893632,0.11820386477306234,0.6731847271638385,-0.9603278900173442,0.5805016911063278,0.0844347859226741,-1.2686890656101302,-0.7801229989797251
2025-10-30 19:00:00,-0.5888266923757728,-0.4633516901758418,-0.2718656336844593,0.697292095586624,-0.2841527783855462,-0.0415053953772534,-0.6956882130570511,-0.3623043449901953,0.0448698784617771,0.0938193286601657,30,10,2025,3,0.14701975698287476,0.112372092843119,0.6652112233463716,-0.9907464079861336,0.5440996440679374,0.0343562181938908,-0.9821886393335907,-0.7300444312509419
2025-10-30 20:00:00,-0.4091507313379918,-0.25233657021111,-0.2718656336844593,0.9646813057129168,-0.064572862804776,-0.4452795495800164,-1.2663454352631824,-0.4739288257033994,-0.0254852131961499,0.078559999418461,30,10,2025,3,0.14900904215709634,0.10479310107160734,0.6493879395258424,-1.042796207689058,0.5052793756760078,-0.0171502423929926,-0.8859072871257615,-1.2491951928701899
2025-10-30 21:00:00,-0.2679606833297523,-0.0893820930167232,-0.2169889624656967,1.0422630489171745,0.0303537538946497,-0.6727321269267243,-1.176497367154669,-0.5852395940899714,-0.0527555911371283,0.1005586691764886,30,10,2025,3,0.14967051984509938,0.09170812433288915,0.6281896584838579,-1.0866224305786,0.4662936941456015,-0.1246680178056625,-1.0461770051583008,-1.0518293493490065
2025-10-30 22:00:00,-0.2883268725465673,-0.1259524303068351,-0.1601945263188253,1.0311617759446594,0.061176588152115,-0.7644510943136976,-1.0896299833282437,-0.7120643212139031,-0.0379903163735927,0.2364824740254747,30,10,2025,3,0.1503298452430493,0.0710750831922457,0.6179903550324811,-1.1244904858172329,0.4245692740833745,-0.1807966576010577,-1.1774909285820316,-0.908833325727186
2025-10-30 23:00:00,-0.4253995121587108,-0.2916750571135074,-0.1923652079953711,0.940426309374141,0.061176588152115,-0.7414787721371975,-0.9243241535292092,-0.7911179088667438,0.0696367134034807,0.2851834202793695,30,10,2025,3,0.156241576729603,0.04498887646682819,0.6184449134817083,-1.150582798356057,0.38935726251816327,-0.2981086525974297,-1.0634838346707072,-0.6262155009317795
2025-10-31 00:00:00,-0.5655679098611448,-0.4633516901758418,-0.435827098525851,0.6813839239865846,0.0303537538946497,-0.5132552215014347,-0.9243241535292092,-0.9015165892273108,0.2013899171375846,-0.1083901344467156,31,10,2025,4,0.1627893822163813,0.013875553980722178,0.5963956344553033,-1.1714872241714676,0.3610101191677208,-0.4226179339593546,-0.9794260967955539,-0.5017062195698545
2025-10-31 01:00:00,-0.594679078605494,-0.5284654663991307,-0.8747804876489745,0.1559663025427421,-0.0325102063051959,-0.1530135551314662,-0.8456462079645444,-1.0586639209099902,0.4247380506481943,-0.4839049966146496,31,10,2025,4,0.16800744443196827,-0.01657077912130551,0.5618917731445099,-1.1836006668396852,0.3438940076084702,-0.5549235839273224,-0.8980981716743209,-0.29072262403722193
2025-10-31 02:00:00,-0.5368279334734479,-0.4633516901758418,-1.248380660292078,-0.5420668192458936,-0.064572862804776,0.1138491666914485,-0.8456462079645444,-1.1995210496226771,0.6310518158359575,-0.5601735915960914,31,10,2025,4,0.17125809628480868,-0.04540661665835783,0.5278903274482664,-1.1928274082532464,0.330960190515734,-0.6242044140390721,-0.8718721898194325,-0.22144179392547225
2025-10-31 03:00:00,-0.4472485682322398,-0.3656199167188775,-1.6956018881647632,-1.095049729044529,-0.064572862804776,0.2022506458645915,-0.8456462079645444,-0.9958849398348244,0.5548303245519913,-0.7021283619101037,31,10,2025,4,0.17256655779557198,-0.07299668753268684,0.5081079795476864,-1.1960014549957902,0.32706585059811666,-0.7694690861434957,-0.8456462079645444,-0.07617712182104863
2025-10-31 04:00:00,-0.3505555720616378,-0.2719202659758764,-1.9507814903756795,-1.2750281244317576,-0.0325102063051959,0.2022506458645915,-0.7694690861434957,-0.3143705277189332,0.1073999450437667,-0.9299261264981196,31,10,2025,4,0.17788727494728562,-0.10527158439456001,0.4715788117276414,-1.1928274082532464,0.330960190515734,-0.8456462079645444,-0.8202538340241948,0.07617712182104863
